Date,Description,Category,Amount,Type
2025-12-20,Handmade Steel Tuna,Alimentation,245.25346708299293,Expense
2025-12-31,Licensed Granite Bike,Salaire,277.42332463049394,Income
2025-12-27,Modern Rubber Shoes,Santé,300.1797077275885,Expense
2026-01-07,Recycled Bamboo Bacon,Shopping,244.7771182354489,Expense
2026-01-03,Refined Ceramic Computer,Logement,490.361290619384,Expense
2026-01-02,Practical Wooden Table,Transport,206.2495423029525,Expense
2025-12-18,Small Wooden Ball,Freelance,366.1069152950525,Income
2025-12-19,Fresh Granite Bacon,Logement,161.01211934259726,Expense
2026-01-01,Tasty Metal Sausages,Santé,81.68451840504854,Expense
2025-12-19,Recycled Cotton Chicken,Freelance,218.43152038621025,Income
2025-12-23,Intelligent Plastic Shirt,Santé,393.82558518128303,Expense
2025-12-15,Modern Rubber Bacon,Loisirs,12.969977594120161,Expense
2026-01-09,Soft Ceramic Chicken,Transport,207.92165332542436,Expense
2025-12-24,Fresh Concrete Fish,Freelance,496.74019745978035,Income
2025-12-20,Oriental Aluminum Towels,Loisirs,473.7226331868835,Expense
2025-12-23,Unbranded Rubber Tuna,Logement,293.81201183484677,Expense
2025-12-23,Handmade Bronze Soap,Transport,197.19215557285574,Expense
2025-12-17,Ergonomic Rubber Hat,Shopping,148.66159612151415,Expense
2026-01-01,Gorgeous Gold Pizza,Freelance,187.42398845932206,Income
2026-01-07,Fresh Aluminum Towels,Transport,224.5791753032796,Expense
2025-12-21,Tasty Metal Chicken,Logement,305.0314137986128,Expense
2025-12-24,Sleek Marble Soap,Santé,105.40903670977957,Expense
2026-01-02,Bespoke Bamboo Keyboard,Shopping,311.36686944096095,Expense
2025-12-16,Handcrafted Ceramic Bacon,Shopping,337.1045410003548,Expense
2026-01-10,Luxurious Bamboo Table,Alimentation,266.62913942768034,Expense
2026-01-13,Elegant Steel Car,Alimentation,66.39113606196614,Expense
2025-12-15,Ergonomic Rubber Salad,Santé,336.9359782594066,Expense
2026-01-04,Modern Wooden Chips,Transport,254.07493691005064,Expense
2026-01-12,Sleek Granite Bacon,Logement,206.21731417711925,Expense
2026-01-12,Tasty Rubber Salad,Logement,242.98002762674352,Expense
2026-01-09,Oriental Rubber Fish,Transport,246.7723255076507,Expense
2026-01-08,Handcrafted Concrete Shirt,Loisirs,133.3764841969753,Expense
2025-12-21,Ergonomic Metal Soap,Salaire,98.4702933135405,Income
2026-01-04,Recycled Cotton Towels,Transport,12.542948871066528,Expense
2026-01-03,Rustic Marble Chips,Alimentation,191.38715416369917,Expense
2025-12-28,Frozen Concrete Table,Shopping,355.13662048936925,Expense
2025-12-17,Luxurious Concrete Car,Salaire,347.078860688342,Income
2025-12-21,Handmade Granite Ball,Shopping,419.3466428034055,Expense
2025-12-26,Handmade Bamboo Keyboard,Alimentation,62.26311747403225,Expense
2025-12-25,Refined Rubber Shoes,Transport,162.45563825624424,Expense
2025-12-23,Modern Granite Hat,Transport,248.5477275126251,Expense
2025-12-24,Bespoke Bamboo Car,Shopping,103.91535700136663,Expense
2026-01-07,Small Bamboo Towels,Transport,77.6709074224702,Expense
2025-12-23,Generic Gold Tuna,Transport,49.579509421320694,Expense
2026-01-06,Tasty Metal Chicken,Salaire,197.2552199786622,Income
2026-01-09,Frozen Plastic Salad,Salaire,14.623471971920015,Income
2025-12-24,Oriental Plastic Table,Santé,123.49668118190732,Expense
2026-01-05,Oriental Concrete Sausages,Shopping,419.21026859035504,Expense
2025-12-17,Tasty Silk Table,Freelance,375.42826095779964,Income
2026-01-07,Soft Steel Tuna,Loisirs,269.7919560037894,Expense
2025-12-15,Tasty Bamboo Chicken,Santé,173.70497477806975,Expense
2025-12-20,Luxurious Bronze Sausages,Freelance,318.1647831982645,Income
2025-12-24,Refined Rubber Shoes,Transport,460.21398923459367,Expense
2026-01-09,Rustic Wooden Pizza,Shopping,442.82844167652195,Expense
2025-12-31,Intelligent Silk Fish,Transport,401.13854311058583,Expense
2026-01-13,Rustic Aluminum Salad,Loisirs,261.2215474588594,Expense
2025-12-29,Ergonomic Metal Pants,Alimentation,204.90314413504538,Expense
2025-12-30,Elegant Marble Keyboard,Freelance,157.06002940279134,Income
2025-12-30,Fantastic Wooden Sausages,Logement,361.76874743237454,Expense
2026-01-13,Incredible Wooden Table,Loisirs,12.17574914290743,Expense
2026-01-03,Electronic Bamboo Car,Alimentation,340.1132323559309,Expense
2025-12-25,Incredible Bronze Salad,Freelance,54.25012131010327,Income
2025-12-22,Ergonomic Wooden Bacon,Alimentation,38.16970897853007,Expense
2025-12-22,Fantastic Aluminum Chips,Shopping,450.3186649187637,Expense
2025-12-20,Sleek Metal Towels,Transport,155.9189188839708,Expense
2026-01-07,Handcrafted Ceramic Chips,Loisirs,361.20243174332165,Expense
2025-12-17,Bespoke Cotton Table,Santé,467.9605811223453,Expense
2025-12-21,Bespoke Gold Car,Santé,421.49397759021025,Expense
2025-12-31,Gorgeous Metal Computer,Loisirs,484.988380412573,Expense
2026-01-11,Electronic Gold Gloves,Salaire,321.8418450086229,Income
2025-12-20,Rustic Aluminum Sausages,Alimentation,189.5232841846512,Expense
2025-12-19,Awesome Cotton Computer,Santé,452.7924270473335,Expense
2025-12-23,Electronic Bamboo Computer,Salaire,382.18493686341293,Income
2025-12-30,Rustic Plastic Soap,Alimentation,170.44731445369598,Expense
2025-12-26,Fresh Rubber Ball,Alimentation,329.2152512849999,Expense
2026-01-13,Small Concrete Soap,Transport,204.94182561882005,Expense
2025-12-20,Luxurious Marble Keyboard,Salaire,384.4637396684962,Income
2025-12-30,Oriental Bronze Pants,Shopping,432.9145587521286,Expense
2026-01-06,Oriental Ceramic Computer,Transport,410.2631130063365,Expense
2026-01-03,Refined Wooden Soap,Logement,60.174118285618,Expense
2026-01-02,Practical Granite Sausages,Shopping,443.4348591975669,Expense
2025-12-25,Luxurious Silk Towels,Alimentation,78.65314346144505,Expense
2025-12-28,Frozen Metal Table,Transport,100.96518242630896,Expense
2026-01-04,Oriental Plastic Table,Logement,56.31745782863176,Expense
2025-12-22,Frozen Gold Tuna,Alimentation,376.466929713772,Expense
2025-12-28,Intelligent Metal Pants,Santé,200.29958532965486,Expense
2026-01-03,Bespoke Granite Pants,Transport,68.676476513876,Expense
2025-12-19,Oriental Marble Ball,Salaire,31.647869725960028,Income
2025-12-26,Fantastic Cotton Bacon,Salaire,391.3579844763238,Income
2025-12-24,Gorgeous Ceramic Mouse,Salaire,229.8125039772219,Income
2025-12-31,Bespoke Plastic Bike,Salaire,144.4526373526198,Income
2026-01-09,Electronic Aluminum Table,Logement,268.60062610639955,Expense
2026-01-13,Unbranded Steel Computer,Loisirs,56.01059040322218,Expense
2025-12-30,Tasty Cotton Tuna,Loisirs,206.6939808891157,Expense
2025-12-25,Handcrafted Gold Sausages,Loisirs,267.4451605089917,Expense
2026-01-08,Tasty Granite Towels,Santé,307.40631501690086,Expense
2026-01-10,Incredible Ceramic Cheese,Alimentation,49.86290054940366,Expense
2025-12-24,Elegant Steel Bacon,Transport,228.22284954459136,Expense
2026-01-06,Frozen Bronze Car,Salaire,497.79169709132145,Income
2025-12-26,Licensed Granite Chair,Transport,55.41591028900441,Expense
2025-12-18,Ergonomic Silk Keyboard,Alimentation,52.13089609520385,Expense
2025-12-28,Handcrafted Silk Table,Shopping,382.31436232870493,Expense
2025-12-31,Fantastic Gold Table,Transport,110.7966245113439,Expense
2026-01-12,Elegant Concrete Mouse,Salaire,60.23951819991568,Income
2025-12-28,Awesome Concrete Mouse,Alimentation,190.7463437378205,Expense
2025-12-19,Refined Metal Cheese,Freelance,167.05158967540416,Income
2025-12-18,Bespoke Silk Hat,Loisirs,10.216624115818787,Expense
2026-01-09,Frozen Marble Pants,Logement,287.7555797524666,Expense
2025-12-16,Sleek Ceramic Hat,Logement,289.8725995066747,Expense
2025-12-22,Tasty Cotton Chips,Transport,14.649227250162497,Expense
2025-12-16,Refined Plastic Towels,Shopping,89.69322059989646,Expense
2026-01-03,Electronic Bronze Bike,Shopping,305.72467095217814,Expense
2025-12-29,Tasty Cotton Towels,Salaire,393.5668219968049,Income
2026-01-05,Sleek Metal Table,Transport,153.8484683907767,Expense
2025-12-20,Bespoke Bamboo Gloves,Loisirs,483.16770692027194,Expense
2025-12-30,Electronic Granite Towels,Loisirs,235.27752894308017,Expense
2026-01-07,Incredible Rubber Salad,Logement,242.8712488720126,Expense
2026-01-06,Intelligent Cotton Chair,Alimentation,184.50473959923448,Expense
2025-12-31,Rustic Bamboo Fish,Transport,304.7153625304063,Expense
2026-01-03,Modern Bamboo Sausages,Santé,176.9435565782346,Expense
2026-01-09,Soft Granite Towels,Freelance,396.72077050132754,Income
2026-01-01,Bespoke Metal Keyboard,Shopping,188.49096356940404,Expense
2026-01-10,Bespoke Bamboo Pizza,Transport,27.617124714337315,Expense
2025-12-29,Incredible Ceramic Car,Salaire,379.0042993504168,Income
2025-12-31,Refined Bronze Pants,Logement,474.7177676100594,Expense
2025-12-27,Handmade Bronze Shirt,Alimentation,351.40251065944426,Expense
2026-01-11,Gorgeous Granite Sausages,Shopping,166.84454536982602,Expense
2026-01-05,Refined Rubber Pizza,Transport,164.2394699999229,Expense
2025-12-26,Electronic Wooden Car,Shopping,297.30252170978423,Expense
2026-01-10,Modern Metal Sausages,Logement,33.26253718644506,Expense
2025-12-29,Oriental Granite Chicken,Santé,58.01431837791363,Expense
2025-12-22,Elegant Ceramic Shirt,Loisirs,408.227275733689,Expense
2026-01-05,Frozen Aluminum Sausages,Santé,341.9283141984949,Expense
2025-12-18,Licensed Gold Pizza,Shopping,57.349343674307285,Expense
2025-12-25,Intelligent Concrete Chips,Loisirs,490.043110291878,Expense
2026-01-01,Incredible Steel Soap,Transport,274.21303335950853,Expense
2025-12-23,Gorgeous Ceramic Towels,Logement,294.2946642635417,Expense
2026-01-01,Licensed Rubber Chips,Freelance,184.97500622470307,Income
2026-01-07,Sleek Wooden Soap,Salaire,11.169279442633693,Income
2025-12-25,Unbranded Ceramic Pants,Santé,478.9139049857917,Expense
2026-01-10,Luxurious Granite Bike,Logement,262.35768534426757,Expense
2025-12-18,Generic Metal Tuna,Salaire,82.48792704047288,Income
2025-12-30,Refined Ceramic Mouse,Santé,157.5860856459631,Expense
2026-01-12,Ergonomic Marble Chair,Loisirs,212.47513812153545,Expense
2026-01-01,Oriental Gold Car,Salaire,24.899794626504544,Income
2026-01-10,Modern Rubber Ball,Transport,318.0207327968786,Expense
2025-12-26,Ergonomic Bamboo Car,Loisirs,404.6163639259652,Expense
2026-01-09,Frozen Steel Gloves,Transport,140.5551128157272,Expense
2026-01-04,Modern Silk Soap,Logement,245.32087414013705,Expense
2025-12-17,Electronic Plastic Fish,Alimentation,415.7539959280624,Expense
2026-01-12,Practical Marble Tuna,Loisirs,119.23964387931755,Expense
2025-12-16,Unbranded Ceramic Towels,Freelance,337.8435700357297,Income
2025-12-21,Unbranded Concrete Pants,Loisirs,127.469704767963,Expense
2026-01-02,Oriental Ceramic Chips,Alimentation,157.69784834173146,Expense
2026-01-12,Luxurious Rubber Ball,Salaire,294.6762014471058,Income
2026-01-12,Tasty Wooden Towels,Santé,289.47355595106836,Expense
2025-12-25,Elegant Concrete Sausages,Loisirs,13.766436254334039,Expense
2026-01-01,Handcrafted Bronze Salad,Santé,263.3654785780543,Expense
2026-01-06,Rustic Cotton Table,Freelance,466.08120672773913,Income
2026-01-08,Practical Ceramic Chips,Alimentation,463.6573907307746,Expense
2026-01-04,Fantastic Silk Mouse,Logement,278.8437753394116,Expense
2025-12-29,Electronic Concrete Fish,Shopping,266.4271320977011,Expense
2025-12-22,Oriental Cotton Car,Santé,407.3266127014936,Expense
2026-01-10,Awesome Granite Bike,Loisirs,106.49016001762676,Expense
2025-12-27,Gorgeous Cotton Keyboard,Santé,134.02983286106078,Expense
2025-12-15,Unbranded Bamboo Sausages,Transport,262.11015903034126,Expense
2026-01-02,Tasty Cotton Gloves,Santé,240.12211207798563,Expense
2026-01-12,Elegant Plastic Towels,Loisirs,22.825183053299526,Expense
2025-12-18,Generic Cotton Table,Freelance,112.39866729943213,Income
2025-12-28,Practical Bronze Tuna,Santé,237.05712326885987,Expense
2026-01-02,Handmade Cotton Pizza,Logement,232.5965060011474,Expense
2025-12-25,Fantastic Metal Keyboard,Alimentation,405.4868588384835,Expense
2025-12-26,Sleek Wooden Cheese,Freelance,211.92121905272148,Income
2025-12-20,Modern Gold Ball,Santé,186.59730161196106,Expense
2026-01-04,Sleek Marble Mouse,Santé,443.10290509221306,Expense
2026-01-09,Unbranded Granite Cheese,Loisirs,330.608975930986,Expense
2026-01-06,Small Marble Hat,Salaire,233.7770602682513,Income
2025-12-15,Electronic Concrete Shirt,Loisirs,308.6325861317605,Expense
2026-01-04,Incredible Bronze Hat,Alimentation,359.7923538884667,Expense
2025-12-22,Small Bamboo Mouse,Logement,145.7629446376355,Expense
2026-01-10,Handcrafted Bronze Sausages,Santé,186.35001327671344,Expense
2025-12-19,Gorgeous Concrete Salad,Loisirs,44.15193395338736,Expense
2025-12-20,Luxurious Rubber Bike,Alimentation,256.9497139177396,Expense
2025-12-16,Electronic Rubber Chair,Freelance,337.6608026608628,Income
2026-01-12,Refined Ceramic Gloves,Loisirs,331.6920494365373,Expense
2026-01-09,Bespoke Bronze Pants,Shopping,85.33841500756729,Expense
2026-01-01,Intelligent Wooden Shoes,Transport,331.8890017030002,Expense
2026-01-03,Oriental Plastic Mouse,Transport,363.341884668272,Expense
2026-01-12,Frozen Aluminum Fish,Transport,118.72340876613059,Expense
2026-01-12,Generic Bamboo Bacon,Transport,59.39571451754943,Expense
2026-01-04,Refined Rubber Soap,Santé,315.496025323562,Expense
2025-12-30,Tasty Plastic Sausages,Freelance,491.9517721180182,Income
2025-12-23,Practical Silk Hat,Transport,50.70440763199681,Expense
2025-12-28,Generic Concrete Towels,Freelance,68.68051632338465,Income
2025-12-20,Fresh Ceramic Fish,Transport,227.37217103632955,Expense
2025-12-28,Rustic Gold Chair,Shopping,130.86245408012763,Expense
2026-01-09,Modern Bamboo Tuna,Salaire,314.6999806245388,Income
2025-12-17,Handcrafted Gold Ball,Salaire,267.99653098042904,Income
2025-12-15,Fresh Bronze Hat,Shopping,48.02473520875627,Expense
2026-01-10,Fresh Marble Chair,Transport,492.26324692994126,Expense
2025-12-19,Refined Rubber Table,Transport,176.7885187743881,Expense
2026-01-08,Rustic Metal Shirt,Logement,320.5785950420599,Expense
2025-12-22,Refined Steel Soap,Shopping,287.34137233598284,Expense
2025-12-16,Luxurious Ceramic Chips,Loisirs,465.39589375933394,Expense
2025-12-31,Rustic Silk Fish,Transport,280.8271448737662,Expense
2026-01-11,Recycled Rubber Shirt,Loisirs,477.6441195914714,Expense
2025-12-24,Intelligent Plastic Keyboard,Transport,47.554579087907506,Expense
2025-12-28,Refined Rubber Chicken,Transport,175.93329563966844,Expense
2025-12-31,Modern Plastic Gloves,Alimentation,379.7232030950105,Expense
2026-01-07,Luxurious Cotton Car,Alimentation,143.93320036447417,Expense
2026-01-04,Modern Rubber Chair,Loisirs,206.14752198032963,Expense
2026-01-05,Practical Aluminum Fish,Alimentation,241.59633350588447,Expense
2026-01-04,Frozen Ceramic Car,Alimentation,222.2938637704942,Expense
2026-01-01,Soft Marble Shoes,Shopping,333.4845637500997,Expense
2025-12-28,Licensed Marble Salad,Shopping,306.7085218352371,Expense
2025-12-24,Gorgeous Granite Tuna,Salaire,224.99470812528318,Income
2026-01-09,Fantastic Cotton Salad,Loisirs,265.15977042978955,Expense
2026-01-10,Gorgeous Granite Computer,Santé,473.0304607130838,Expense
2025-12-28,Oriental Metal Soap,Salaire,346.5374822634824,Income
2025-12-20,Practical Steel Computer,Logement,161.80997562392332,Expense
2025-12-18,Gorgeous Bamboo Sausages,Alimentation,393.9630701905999,Expense
2025-12-31,Fantastic Granite Shoes,Loisirs,187.62066761890867,Expense
2025-12-21,Gorgeous Aluminum Soap,Transport,269.3207637758675,Expense
2025-12-30,Awesome Ceramic Hat,Transport,428.1019488824718,Expense
2026-01-12,Awesome Aluminum Chicken,Alimentation,306.5022290951137,Expense
2025-12-28,Handcrafted Rubber Bike,Loisirs,37.498698083173664,Expense
2025-12-27,Frozen Metal Shoes,Transport,323.879897398642,Expense
2026-01-11,Handmade Bronze Tuna,Logement,358.6179132892323,Expense
2025-12-29,Soft Plastic Chair,Shopping,52.0089148260855,Expense
2025-12-24,Licensed Metal Hat,Santé,221.5323289237832,Expense
2025-12-23,Ergonomic Steel Cheese,Santé,182.85393154066523,Expense
2025-12-18,Rustic Cotton Pants,Santé,408.77095086734886,Expense
2025-12-28,Modern Steel Car,Logement,96.52319916080769,Expense
2025-12-15,Intelligent Gold Bike,Shopping,392.4934858615094,Expense
2025-12-28,Generic Bronze Salad,Salaire,29.019586739473922,Income
2025-12-29,Practical Bronze Gloves,Freelance,472.633101231637,Income
2026-01-07,Refined Gold Table,Loisirs,303.73321052769825,Expense
2025-12-28,Fantastic Rubber Table,Transport,353.7707349196407,Expense
2025-12-16,Handmade Bronze Towels,Shopping,237.0501304469199,Expense
2025-12-29,Frozen Silk Cheese,Logement,416.64638660087024,Expense
2025-12-30,Rustic Bronze Gloves,Santé,148.8379124136766,Expense
2025-12-14,Refined Marble Car,Shopping,104.65486479133607,Expense
2026-01-03,Modern Marble Tuna,Santé,392.8820301161214,Expense
2025-12-19,Awesome Gold Pants,Logement,248.97190261921153,Expense
2025-12-18,Rustic Metal Car,Loisirs,273.37706991198667,Expense
2025-12-30,Bespoke Rubber Hat,Alimentation,195.3027225460863,Expense
2025-12-21,Fresh Silk Table,Loisirs,394.26436792767475,Expense
2026-01-06,Licensed Bamboo Hat,Loisirs,108.78250741824984,Expense
2025-12-25,Luxurious Ceramic Chips,Alimentation,195.60244794277727,Expense
2026-01-10,Fresh Concrete Pants,Santé,228.96277737705978,Expense
2026-01-09,Practical Cotton Cheese,Freelance,161.18780395622383,Income
2026-01-01,Elegant Steel Ball,Salaire,307.68454177980715,Income
2025-12-19,Luxurious Rubber Bike,Salaire,137.08737322031772,Income
2025-12-30,Small Cotton Bike,Loisirs,491.94314825992967,Expense
2025-12-24,Refined Plastic Chicken,Santé,142.47830916978734,Expense
2026-01-10,Electronic Plastic Chicken,Santé,84.76603262832177,Expense
2026-01-03,Intelligent Steel Hat,Transport,344.8590912122424,Expense
2025-12-15,Incredible Granite Bacon,Loisirs,184.35550084606663,Expense
2026-01-13,Ergonomic Granite Ball,Santé,206.4829237447556,Expense
2025-12-20,Elegant Marble Keyboard,Transport,199.4668837649584,Expense
2026-01-10,Refined Aluminum Shoes,Loisirs,466.58772802251593,Expense
2025-12-28,Generic Cotton Pizza,Shopping,329.4505868374253,Expense
2026-01-04,Recycled Bamboo Soap,Loisirs,383.9698235553733,Expense
2025-12-31,Handmade Silk Shoes,Shopping,452.5310095427894,Expense
2025-12-22,Generic Gold Keyboard,Freelance,165.95500692356518,Income
2025-12-29,Awesome Steel Computer,Loisirs,134.34840571046982,Expense
2026-01-01,Soft Bamboo Table,Transport,29.597640400406195,Expense
2025-12-23,Handcrafted Cotton Table,Transport,431.22004717768056,Expense
2025-12-25,Small Plastic Keyboard,Santé,244.06885077777443,Expense
2026-01-07,Oriental Marble Computer,Logement,63.33137175401139,Expense
2026-01-08,Small Bamboo Pants,Santé,445.6122968282936,Expense
2025-12-31,Awesome Concrete Chair,Freelance,38.607565464135156,Income
